sku_key,sku,style,category,size,mapping_scope
JNE2014-KR-178-XL,JNE2014-KR-178-XL,JNE2014,kurta,XL,Amazon source-local
JNE2014-KR-178-XS,JNE2014-KR-178-XS,JNE2014,kurta,XS,Amazon source-local
JNE2014-KR-178-XXL,JNE2014-KR-178-XXL,JNE2014,kurta,XXL,Amazon source-local
JNE2014-KR-178-XXXL,JNE2014-KR-178-XXXL,JNE2014,kurta,3XL,Amazon source-local
JNE2032-KR-205-L,JNE2032-KR-205-L,JNE2032,kurta,L,Amazon source-local
JNE2032-KR-205-M,JNE2032-KR-205-M,JNE2032,kurta,M,Amazon source-local
JNE2032-KR-205-S,JNE2032-KR-205-S,JNE2032,kurta,S,Amazon source-local
JNE2032-KR-205-XL,JNE2032-KR-205-XL,JNE2032,kurta,XL,Amazon source-local
JNE2032-KR-205-XS,JNE2032-KR-205-XS,JNE2032,kurta,XS,Amazon source-local
JNE2032-KR-205-XXL,JNE2032-KR-205-XXL,JNE2032,kurta,XXL,Amazon source-local
JNE2032-KR-205-XXXL,JNE2032-KR-205-XXXL,JNE2032,kurta,3XL,Amazon source-local
JNE2049-KR-351-L,JNE2049-KR-351-L,JNE2049,kurta,L,Amazon source-local
JNE2049-KR-351-M,JNE2049-KR-351-M,JNE2049,kurta,M,Amazon source-local
JNE2049-KR-351-S,JNE2049-KR-351-S,JNE2049,kurta,S,Amazon source-local
JNE2049-KR-351-XL,JNE2049-KR-351-XL,JNE2049,kurta,XL,Amazon source-local
JNE2049-KR-351-XS,JNE2049-KR-351-XS,JNE2049,kurta,XS,Amazon source-local
JNE2049-KR-351-XXL,JNE2049-KR-351-XXL,JNE2049,kurta,XXL,Amazon source-local
JNE2049-KR-351-XXXL1,JNE2049-KR-351-XXXL1,JNE2049,kurta,3XL,Amazon source-local
JNE2058-KR-339-L,JNE2058-KR-339-L,JNE2058,kurta,L,Amazon source-local
JNE2086-KR-389-L,JNE2086-KR-389-L,JNE2086,kurta,L,Amazon source-local
JNE2086-KR-389-M,JNE2086-KR-389-M,JNE2086,kurta,M,Amazon source-local
JNE2086-KR-389-S,JNE2086-KR-389-S,JNE2086,kurta,S,Amazon source-local
JNE2086-KR-389-XL,JNE2086-KR-389-XL,JNE2086,kurta,XL,Amazon source-local
JNE2086-KR-389-XS,JNE2086-KR-389-XS,JNE2086,kurta,XS,Amazon source-local
JNE2086-KR-389-XXXL,JNE2086-KR-389-XXXL,JNE2086,kurta,3XL,Amazon source-local
JNE2100-KR-144-L,JNE2100-KR-144-L,JNE2100,kurta,L,Amazon source-local
JNE2100-KR-144-M,JNE2100-KR-144-M,JNE2100,kurta,M,Amazon source-local
JNE2100-KR-144-S,JNE2100-KR-144-S,JNE2100,kurta,S,Amazon source-local
JNE2100-KR-144-XL,JNE2100-KR-144-XL,JNE2100,kurta,XL,Amazon source-local
JNE2100-KR-144-XS,JNE2100-KR-144-XS,JNE2100,kurta,XS,Amazon source-local
JNE2100-KR-144-XXL,JNE2100-KR-144-XXL,JNE2100,kurta,XXL,Amazon source-local
JNE2100-KR-144-XXXL,JNE2100-KR-144-XXXL,JNE2100,kurta,3XL,Amazon source-local
JNE2101-KR-210-L,JNE2101-KR-210-L,JNE2101,kurta,L,Amazon source-local
JNE2101-KR-210-S,JNE2101-KR-210-S,JNE2101,kurta,S,Amazon source-local
JNE2101-KR-210-XL,JNE2101-KR-210-XL,JNE2101,kurta,XL,Amazon source-local
JNE2113-KR-381-L,JNE2113-KR-381-L,JNE2113,kurta,L,Amazon source-local
JNE2113-KR-381-M,JNE2113-KR-381-M,JNE2113,kurta,M,Amazon source-local
JNE2113-KR-381-S,JNE2113-KR-381-S,JNE2113,kurta,S,Amazon source-local
JNE2113-KR-381-XL,JNE2113-KR-381-XL,JNE2113,kurta,XL,Amazon source-local
JNE2113-KR-381-XXL,JNE2113-KR-381-XXL,JNE2113,kurta,XXL,Amazon source-local
JNE2131-KR-A-L,JNE2131-KR-A-L,JNE2131,kurta,L,Amazon source-local
JNE2131-KR-A-M,JNE2131-KR-A-M,JNE2131,kurta,M,Amazon source-local
JNE2131-KR-A-S,JNE2131-KR-A-S,JNE2131,kurta,S,Amazon source-local
JNE2131-KR-A-XL,JNE2131-KR-A-XL,JNE2131,kurta,XL,Amazon source-local
JNE2131-KR-A-XXL,JNE2131-KR-A-XXL,JNE2131,kurta,XXL,Amazon source-local
JNE2131-KR-A-XXXL,JNE2131-KR-A-XXXL,JNE2131,kurta,3XL,Amazon source-local
JNE2132-KR-398-L,JNE2132-KR-398-L,JNE2132,kurta,L,Amazon source-local
JNE2132-KR-398-M,JNE2132-KR-398-M,JNE2132,kurta,M,Amazon source-local
JNE2132-KR-398-S,JNE2132-KR-398-S,JNE2132,kurta,S,Amazon source-local
JNE2132-KR-398-XL,JNE2132-KR-398-XL,JNE2132,kurta,XL,Amazon source-local
JNE2132-KR-398-XS,JNE2132-KR-398-XS,JNE2132,kurta,XS,Amazon source-local
JNE2132-KR-398-XXL,JNE2132-KR-398-XXL,JNE2132,kurta,XXL,Amazon source-local
JNE2132-KR-398-XXXL,JNE2132-KR-398-XXXL,JNE2132,kurta,3XL,Amazon source-local
JNE2145-KR-A-L,JNE2145-KR-A-L,JNE2145,kurta,L,Amazon source-local
JNE2145-KR-A-XL,JNE2145-KR-A-XL,JNE2145,kurta,XL,Amazon source-local
JNE2145-KR-A-XXXL,JNE2145-KR-A-XXXL,JNE2145,kurta,3XL,Amazon source-local
JNE2153-KR-278-A-M,JNE2153-KR-278-A-M,JNE2153,kurta,M,Amazon source-local
JNE2153-KR-278-A-S,JNE2153-KR-278-A-S,JNE2153,kurta,S,Amazon source-local
JNE2153-KR-278-A-XL,JNE2153-KR-278-A-XL,JNE2153,kurta,XL,Amazon source-local
JNE2153-KR-278-A-XS,JNE2153-KR-278-A-XS,JNE2153,kurta,XS,Amazon source-local
JNE2153-KR-278-A-XXL,JNE2153-KR-278-A-XXL,JNE2153,kurta,XXL,Amazon source-local
JNE2153-KR-278-A-XXXL,JNE2153-KR-278-A-XXXL,JNE2153,kurta,3XL,Amazon source-local
JNE2170-KR-436-L,JNE2170-KR-436-L,JNE2170,kurta,L,Amazon source-local
JNE2170-KR-436-M,JNE2170-KR-436-M,JNE2170,kurta,M,Amazon source-local
JNE2170-KR-436-S,JNE2170-KR-436-S,JNE2170,kurta,S,Amazon source-local
JNE2170-KR-436-XL,JNE2170-KR-436-XL,JNE2170,kurta,XL,Amazon source-local
JNE2170-KR-436-XS,JNE2170-KR-436-XS,JNE2170,kurta,XS,Amazon source-local
JNE2170-KR-436-XXL,JNE2170-KR-436-XXL,JNE2170,kurta,XXL,Amazon source-local
JNE2170-KR-436-XXXL,JNE2170-KR-436-XXXL,JNE2170,kurta,3XL,Amazon source-local
JNE2171-KR-437-L,JNE2171-KR-437-L,JNE2171,kurta,L,Amazon source-local
JNE2171-KR-437-M,JNE2171-KR-437-M,JNE2171,kurta,M,Amazon source-local
JNE2171-KR-437-S,JNE2171-KR-437-S,JNE2171,kurta,S,Amazon source-local
JNE2171-KR-437-XL,JNE2171-KR-437-XL,JNE2171,kurta,XL,Amazon source-local
JNE2171-KR-437-XS,JNE2171-KR-437-XS,JNE2171,kurta,XS,Amazon source-local
JNE2171-KR-437-XXL,JNE2171-KR-437-XXL,JNE2171,kurta,XXL,Amazon source-local
JNE2171-KR-437-XXXL,JNE2171-KR-437-XXXL,JNE2171,kurta,3XL,Amazon source-local
JNE2199-KR-411-A-L,JNE2199-KR-411-A-L,JNE2199,kurta,L,Amazon source-local
JNE2199-KR-411-A-M,JNE2199-KR-411-A-M,JNE2199,kurta,M,Amazon source-local
JNE2199-KR-411-A-S,JNE2199-KR-411-A-S,JNE2199,kurta,S,Amazon source-local
JNE2199-KR-411-A-XL,JNE2199-KR-411-A-XL,JNE2199,kurta,XL,Amazon source-local
JNE2199-KR-411-A-XS,JNE2199-KR-411-A-XS,JNE2199,kurta,XS,Amazon source-local
JNE2199-KR-411-A-XXL,JNE2199-KR-411-A-XXL,JNE2199,kurta,XXL,Amazon source-local
JNE2199-KR-411-A-XXXL,JNE2199-KR-411-A-XXXL,JNE2199,kurta,3XL,Amazon source-local
JNE2205-KR-467-A-L,JNE2205-KR-467-A-L,JNE2205,kurta,L,Amazon source-local
JNE2205-KR-467-A-M,JNE2205-KR-467-A-M,JNE2205,kurta,M,Amazon source-local
JNE2205-KR-467-A-S,JNE2205-KR-467-A-S,JNE2205,kurta,S,Amazon source-local
JNE2205-KR-467-A-XL,JNE2205-KR-467-A-XL,JNE2205,kurta,XL,Amazon source-local
JNE2205-KR-467-A-XS,JNE2205-KR-467-A-XS,JNE2205,kurta,XS,Amazon source-local
JNE2205-KR-467-A-XXL,JNE2205-KR-467-A-XXL,JNE2205,kurta,XXL,Amazon source-local
JNE2205-KR-467-A-XXXL,JNE2205-KR-467-A-XXXL,JNE2205,kurta,3XL,Amazon source-local
JNE2209-KR-498-A-XL,JNE2209-KR-498-A-XL,JNE2209,kurta,XL,Amazon source-local
JNE2251-KR-537-C-L,JNE2251-KR-537-C-L,JNE2251,kurta,L,Amazon source-local
JNE2251-KR-537-C-S,JNE2251-KR-537-C-S,JNE2251,kurta,S,Amazon source-local
JNE2251-KR-537-C-XL,JNE2251-KR-537-C-XL,JNE2251,kurta,XL,Amazon source-local
JNE2251-KR-537-C-XS,JNE2251-KR-537-C-XS,JNE2251,kurta,XS,Amazon source-local
JNE2251-KR-537-C-XXL,JNE2251-KR-537-C-XXL,JNE2251,kurta,XXL,Amazon source-local
JNE2251-KR-537-C-XXXL,JNE2251-KR-537-C-XXXL,JNE2251,kurta,3XL,Amazon source-local
JNE2251-KR-537-L,JNE2251-KR-537-L,JNE2251,kurta,L,Amazon source-local
JNE2251-KR-537-M,JNE2251-KR-537-M,JNE2251,kurta,M,Amazon source-local
JNE2251-KR-537-S,JNE2251-KR-537-S,JNE2251,kurta,S,Amazon source-local
JNE2251-KR-537-XL,JNE2251-KR-537-XL,JNE2251,kurta,XL,Amazon source-local
JNE2251-KR-537-XS,JNE2251-KR-537-XS,JNE2251,kurta,XS,Amazon source-local
JNE2251-KR-537-XXL,JNE2251-KR-537-XXL,JNE2251,kurta,XXL,Amazon source-local
JNE2251-KR-537-XXXL,JNE2251-KR-537-XXXL,JNE2251,kurta,3XL,Amazon source-local
JNE2262-KR-569-S,JNE2262-KR-569-S,JNE2262,kurta,S,Amazon source-local
JNE2265-KR-501-L,JNE2265-KR-501-L,JNE2265,kurta,L,Amazon source-local
JNE2265-KR-501-M,JNE2265-KR-501-M,JNE2265,kurta,M,Amazon source-local
JNE2265-KR-501-S,JNE2265-KR-501-S,JNE2265,kurta,S,Amazon source-local
JNE2265-KR-501-XL,JNE2265-KR-501-XL,JNE2265,kurta,XL,Amazon source-local
JNE2265-KR-501-XS,JNE2265-KR-501-XS,JNE2265,kurta,XS,Amazon source-local
JNE2265-KR-501-XXL,JNE2265-KR-501-XXL,JNE2265,kurta,XXL,Amazon source-local
JNE2266-KR-490-A-L,JNE2266-KR-490-A-L,JNE2266,kurta,L,Amazon source-local
JNE2266-KR-490-A-M,JNE2266-KR-490-A-M,JNE2266,kurta,M,Amazon source-local
JNE2266-KR-490-A-S,JNE2266-KR-490-A-S,JNE2266,kurta,S,Amazon source-local
JNE2266-KR-490-A-XL,JNE2266-KR-490-A-XL,JNE2266,kurta,XL,Amazon source-local
JNE2266-KR-490-A-XS,JNE2266-KR-490-A-XS,JNE2266,kurta,XS,Amazon source-local
JNE2266-KR-490-A-XXL,JNE2266-KR-490-A-XXL,JNE2266,kurta,XXL,Amazon source-local
JNE2270-KR-487-A-L,JNE2270-KR-487-A-L,JNE2270,kurta,L,Amazon source-local
JNE2270-KR-487-A-M,JNE2270-KR-487-A-M,JNE2270,kurta,M,Amazon source-local
JNE2270-KR-487-A-S,JNE2270-KR-487-A-S,JNE2270,kurta,S,Amazon source-local
JNE2270-KR-487-A-XL,JNE2270-KR-487-A-XL,JNE2270,kurta,XL,Amazon source-local
JNE2270-KR-487-A-XS,JNE2270-KR-487-A-XS,JNE2270,kurta,XS,Amazon source-local
JNE2270-KR-487-A-XXL,JNE2270-KR-487-A-XXL,JNE2270,kurta,XXL,Amazon source-local
JNE2291-KR-602-L,JNE2291-KR-602-L,JNE2291,kurta,L,Amazon source-local
JNE2291-KR-602-M,JNE2291-KR-602-M,JNE2291,kurta,M,Amazon source-local
JNE2291-KR-602-S,JNE2291-KR-602-S,JNE2291,kurta,S,Amazon source-local
JNE2291-KR-602-XL,JNE2291-KR-602-XL,JNE2291,kurta,XL,Amazon source-local
JNE2291-KR-602-XS,JNE2291-KR-602-XS,JNE2291,kurta,XS,Amazon source-local
JNE2291-KR-602-XXL,JNE2291-KR-602-XXL,JNE2291,kurta,XXL,Amazon source-local
JNE2291-KR-602-XXXL,JNE2291-KR-602-XXXL,JNE2291,kurta,3XL,Amazon source-local
JNE2292-KR-588-L,JNE2292-KR-588-L,JNE2292,kurta,L,Amazon source-local
JNE2293-KR-555-XXL,JNE2293-KR-555-XXL,JNE2293,kurta,XXL,Amazon source-local
JNE2294-KR-A-L,JNE2294-KR-A-L,JNE2294,kurta,L,Amazon source-local
JNE2294-KR-A-S,JNE2294-KR-A-S,JNE2294,kurta,S,Amazon source-local
JNE2294-KR-A-XL,JNE2294-KR-A-XL,JNE2294,kurta,XL,Amazon source-local
JNE2294-KR-A-XS,JNE2294-KR-A-XS,JNE2294,kurta,XS,Amazon source-local
JNE2294-KR-A-XXL,JNE2294-KR-A-XXL,JNE2294,kurta,XXL,Amazon source-local
JNE2294-KR-A-XXXL,JNE2294-KR-A-XXXL,JNE2294,kurta,3XL,Amazon source-local
JNE2300-KR-594-A-S,JNE2300-KR-594-A-S,JNE2300,kurta,S,Amazon source-local
JNE2302-KR-595-G-M,JNE2302-KR-595-G-M,JNE2302,kurta,M,Amazon source-local
JNE2305-KR-533-L,JNE2305-KR-533-L,JNE2305,kurta,L,Amazon source-local
JNE2305-KR-533-M,JNE2305-KR-533-M,JNE2305,kurta,M,Amazon source-local
JNE2305-KR-533-S,JNE2305-KR-533-S,JNE2305,kurta,S,Amazon source-local
JNE2305-KR-533-XL,JNE2305-KR-533-XL,JNE2305,kurta,XL,Amazon source-local
JNE2305-KR-533-XS,JNE2305-KR-533-XS,JNE2305,kurta,XS,Amazon source-local
JNE2305-KR-533-XXL,JNE2305-KR-533-XXL,JNE2305,kurta,XXL,Amazon source-local
JNE2307-KR-572-L,JNE2307-KR-572-L,JNE2307,kurta,L,Amazon source-local
JNE2307-KR-572-M,JNE2307-KR-572-M,JNE2307,kurta,M,Amazon source-local
JNE2307-KR-572-XL,JNE2307-KR-572-XL,JNE2307,kurta,XL,Amazon source-local
JNE2307-KR-572-XXL,JNE2307-KR-572-XXL,JNE2307,kurta,XXL,Amazon source-local
JNE2309-KR-598-L,JNE2309-KR-598-L,JNE2309,kurta,L,Amazon source-local
JNE2321-KR-576-L,JNE2321-KR-576-L,JNE2321,kurta,L,Amazon source-local
JNE2323-KR-574-XS,JNE2323-KR-574-XS,JNE2323,kurta,XS,Amazon source-local
JNE2324-KR-575-XXL,JNE2324-KR-575-XXL,JNE2324,kurta,XXL,Amazon source-local
JNE3030-KR-L,JNE3030-KR-L,JNE3030,kurta,L,Amazon source-local
JNE3030-KR-M,JNE3030-KR-M,JNE3030,kurta,M,Amazon source-local
JNE3030-KR-S,JNE3030-KR-S,JNE3030,kurta,S,Amazon source-local
JNE3030-KR-XL,JNE3030-KR-XL,JNE3030,kurta,XL,Amazon source-local
JNE3030-KR-XS,JNE3030-KR-XS,JNE3030,kurta,XS,Amazon source-local
JNE3030-KR-XXL,JNE3030-KR-XXL,JNE3030,kurta,XXL,Amazon source-local
JNE3030-KR-XXXL,JNE3030-KR-XXXL,JNE3030,kurta,3XL,Amazon source-local
JNE3042-KR-L,JNE3042-KR-L,JNE3042,kurta,L,Amazon source-local
JNE3042-KR-M,JNE3042-KR-M,JNE3042,kurta,M,Amazon source-local
JNE3042-KR-S,JNE3042-KR-S,JNE3042,kurta,S,Amazon source-local
JNE3042-KR-XL,JNE3042-KR-XL,JNE3042,kurta,XL,Amazon source-local
JNE3042-KR-XS,JNE3042-KR-XS,JNE3042,kurta,XS,Amazon source-local
JNE3042-KR-XXL,JNE3042-KR-XXL,JNE3042,kurta,XXL,Amazon source-local
JNE3042-KR-XXXL,JNE3042-KR-XXXL,JNE3042,kurta,3XL,Amazon source-local
JNE3062-KR-M,JNE3062-KR-M,JNE3062,kurta,M,Amazon source-local
JNE3065-KR-L,JNE3065-KR-L,JNE3065,kurta,L,Amazon source-local
JNE3065-KR-M,JNE3065-KR-M,JNE3065,kurta,M,Amazon source-local
JNE3065-KR-S,JNE3065-KR-S,JNE3065,kurta,S,Amazon source-local
JNE3065-KR-XL,JNE3065-KR-XL,JNE3065,kurta,XL,Amazon source-local
JNE3065-KR-XXL,JNE3065-KR-XXL,JNE3065,kurta,XXL,Amazon source-local
JNE3068-KR-A-L,JNE3068-KR-A-L,JNE3068,kurta,L,Amazon source-local
JNE3068-KR-A-M,JNE3068-KR-A-M,JNE3068,kurta,M,Amazon source-local
JNE3068-KR-A-S,JNE3068-KR-A-S,JNE3068,kurta,S,Amazon source-local
JNE3068-KR-A-XL,JNE3068-KR-A-XL,JNE3068,kurta,XL,Amazon source-local
JNE3068-KR-A-XXL,JNE3068-KR-A-XXL,JNE3068,kurta,XXL,Amazon source-local
JNE3144-KR-S,JNE3144-KR-S,JNE3144,kurta,S,Amazon source-local
JNE3157-KR-M,JNE3157-KR-M,JNE3157,kurta,M,Amazon source-local
JNE3160-KR-G-L,JNE3160-KR-G-L,JNE3160,kurta,L,Amazon source-local
JNE3160-KR-G-M,JNE3160-KR-G-M,JNE3160,kurta,M,Amazon source-local
JNE3160-KR-G-S,JNE3160-KR-G-S,JNE3160,kurta,S,Amazon source-local
JNE3160-KR-G-XL,JNE3160-KR-G-XL,JNE3160,kurta,XL,Amazon source-local
JNE3160-KR-G-XS,JNE3160-KR-G-XS,JNE3160,kurta,XS,Amazon source-local
JNE3160-KR-G-XXL,JNE3160-KR-G-XXL,JNE3160,kurta,XXL,Amazon source-local
JNE3160-KR-G-XXXL,JNE3160-KR-G-XXXL,JNE3160,kurta,3XL,Amazon source-local
JNE3160-KR-L,JNE3160-KR-L,JNE3160,kurta,L,Amazon source-local
JNE3160-KR-M,JNE3160-KR-M,JNE3160,kurta,M,Amazon source-local
JNE3160-KR-S,JNE3160-KR-S,JNE3160,kurta,S,Amazon source-local
JNE3160-KR-XL,JNE3160-KR-XL,JNE3160,kurta,XL,Amazon source-local
JNE3160-KR-XS,JNE3160-KR-XS,JNE3160,kurta,XS,Amazon source-local
JNE3160-KR-XXL,JNE3160-KR-XXL,JNE3160,kurta,XXL,Amazon source-local
JNE3160-KR-XXXL,JNE3160-KR-XXXL,JNE3160,kurta,3XL,Amazon source-local
JNE3220-KR-XXL,JNE3220-KR-XXL,JNE3220,kurta,XXL,Amazon source-local
JNE3225-KR-L,JNE3225-KR-L,JNE3225,kurta,L,Amazon source-local
JNE3225-KR-M,JNE3225-KR-M,JNE3225,kurta,M,Amazon source-local
JNE3225-KR-S,JNE3225-KR-S,JNE3225,kurta,S,Amazon source-local
JNE3225-KR-XL,JNE3225-KR-XL,JNE3225,kurta,XL,Amazon source-local
JNE3225-KR-XS,JNE3225-KR-XS,JNE3225,kurta,XS,Amazon source-local
JNE3225-KR-XXL,JNE3225-KR-XXL,JNE3225,kurta,XXL,Amazon source-local
JNE3225-KR-XXXL,JNE3225-KR-XXXL,JNE3225,kurta,3XL,Amazon source-local
JNE3234-KR-M,JNE3234-KR-M,JNE3234,kurta,M,Amazon source-local
JNE3251-KR-L,JNE3251-KR-L,JNE3251,kurta,L,Amazon source-local
JNE3251-KR-M,JNE3251-KR-M,JNE3251,kurta,M,Amazon source-local
JNE3251-KR-XL,JNE3251-KR-XL,JNE3251,kurta,XL,Amazon source-local
JNE3252-KR-L,JNE3252-KR-L,JNE3252,kurta,L,Amazon source-local
JNE3252-KR-M,JNE3252-KR-M,JNE3252,kurta,M,Amazon source-local
JNE3252-KR-S,JNE3252-KR-S,JNE3252,kurta,S,Amazon source-local
JNE3252-KR-XL,JNE3252-KR-XL,JNE3252,kurta,XL,Amazon source-local
JNE3252-KR-XS,JNE3252-KR-XS,JNE3252,kurta,XS,Amazon source-local
JNE3252-KR-XXL,JNE3252-KR-XXL,JNE3252,kurta,XXL,Amazon source-local
JNE3252-KR-XXXL,JNE3252-KR-XXXL,JNE3252,kurta,3XL,Amazon source-local
JNE3253-KR-M,JNE3253-KR-M,JNE3253,kurta,M,Amazon source-local
JNE3253-KR-XL,JNE3253-KR-XL,JNE3253,kurta,XL,Amazon source-local
JNE3255-KR-L,JNE3255-KR-L,JNE3255,kurta,L,Amazon source-local
JNE3255-KR-M,JNE3255-KR-M,JNE3255,kurta,M,Amazon source-local
JNE3255-KR-S,JNE3255-KR-S,JNE3255,kurta,S,Amazon source-local
JNE3255-KR-XL,JNE3255-KR-XL,JNE3255,kurta,XL,Amazon source-local
JNE3255-KR-XS,JNE3255-KR-XS,JNE3255,kurta,XS,Amazon source-local
JNE3255-KR-XXL,JNE3255-KR-XXL,JNE3255,kurta,XXL,Amazon source-local
JNE3255-KR-XXXL,JNE3255-KR-XXXL,JNE3255,kurta,3XL,Amazon source-local
JNE3256-KR-L,JNE3256-KR-L,JNE3256,kurta,L,Amazon source-local
JNE3256-KR-M,JNE3256-KR-M,JNE3256,kurta,M,Amazon source-local
JNE3256-KR-S,JNE3256-KR-S,JNE3256,kurta,S,Amazon source-local
JNE3256-KR-XL,JNE3256-KR-XL,JNE3256,kurta,XL,Amazon source-local
JNE3256-KR-XS,JNE3256-KR-XS,JNE3256,kurta,XS,Amazon source-local
JNE3256-KR-XXL,JNE3256-KR-XXL,JNE3256,kurta,XXL,Amazon source-local
JNE3256-KR-XXXL,JNE3256-KR-XXXL,JNE3256,kurta,3XL,Amazon source-local
JNE3257-KR-L,JNE3257-KR-L,JNE3257,kurta,L,Amazon source-local
JNE3257-KR-M,JNE3257-KR-M,JNE3257,kurta,M,Amazon source-local
JNE3257-KR-S,JNE3257-KR-S,JNE3257,kurta,S,Amazon source-local
JNE3257-KR-XL,JNE3257-KR-XL,JNE3257,kurta,XL,Amazon source-local
JNE3257-KR-XXL,JNE3257-KR-XXL,JNE3257,kurta,XXL,Amazon source-local
JNE3261-KR-L,JNE3261-KR-L,JNE3261,kurta,L,Amazon source-local
JNE3261-KR-M,JNE3261-KR-M,JNE3261,kurta,M,Amazon source-local
JNE3261-KR-S,JNE3261-KR-S,JNE3261,kurta,S,Amazon source-local
JNE3261-KR-XL,JNE3261-KR-XL,JNE3261,kurta,XL,Amazon source-local
JNE3261-KR-XS,JNE3261-KR-XS,JNE3261,kurta,XS,Amazon source-local
JNE3261-KR-XXL,JNE3261-KR-XXL,JNE3261,kurta,XXL,Amazon source-local
JNE3261-KR-XXXL,JNE3261-KR-XXXL,JNE3261,kurta,3XL,Amazon source-local
JNE3265-KR-L,JNE3265-KR-L,JNE3265,kurta,L,Amazon source-local
JNE3265-KR-M,JNE3265-KR-M,JNE3265,kurta,M,Amazon source-local
JNE3265-KR-S,JNE3265-KR-S,JNE3265,kurta,S,Amazon source-local
JNE3265-KR-XL,JNE3265-KR-XL,JNE3265,kurta,XL,Amazon source-local
JNE3265-KR-XXL,JNE3265-KR-XXL,JNE3265,kurta,XXL,Amazon source-local
JNE3270-KR-L,JNE3270-KR-L,JNE3270,kurta,L,Amazon source-local
JNE3270-KR-M,JNE3270-KR-M,JNE3270,kurta,M,Amazon source-local
JNE3270-KR-S,JNE3270-KR-S,JNE3270,kurta,S,Amazon source-local
JNE3270-KR-XL,JNE3270-KR-XL,JNE3270,kurta,XL,Amazon source-local
JNE3270-KR-XS,JNE3270-KR-XS,JNE3270,kurta,XS,Amazon source-local
JNE3270-KR-XXL,JNE3270-KR-XXL,JNE3270,kurta,XXL,Amazon source-local
JNE3270-KR-XXXL,JNE3270-KR-XXXL,JNE3270,kurta,3XL,Amazon source-local
JNE3273-KR-L,JNE3273-KR-L,JNE3273,kurta,L,Amazon source-local
JNE3273-KR-M,JNE3273-KR-M,JNE3273,kurta,M,Amazon source-local
JNE3273-KR-S,JNE3273-KR-S,JNE3273,kurta,S,Amazon source-local
JNE3273-KR-XL,JNE3273-KR-XL,JNE3273,kurta,XL,Amazon source-local
JNE3273-KR-XS,JNE3273-KR-XS,JNE3273,kurta,XS,Amazon source-local
JNE3273-KR-XXL,JNE3273-KR-XXL,JNE3273,kurta,XXL,Amazon source-local
JNE3273-KR-XXXL,JNE3273-KR-XXXL,JNE3273,kurta,3XL,Amazon source-local
JNE3276-KR-XXL,JNE3276-KR-XXL,JNE3276,kurta,XXL,Amazon source-local
JNE3276-KR-XXXL,JNE3276-KR-XXXL,JNE3276,kurta,3XL,Amazon source-local
JNE3279-KR-A-S,JNE3279-KR-A-S,JNE3279,kurta,S,Amazon source-local
JNE3279-KR-A-XS,JNE3279-KR-A-XS,JNE3279,kurta,XS,Amazon source-local
JNE3279-KR-A-XXL,JNE3279-KR-A-XXL,JNE3279,kurta,XXL,Amazon source-local
JNE3279-KR-A-XXXL,JNE3279-KR-A-XXXL,JNE3279,kurta,3XL,Amazon source-local
JNE3281-KR-XL,JNE3281-KR-XL,JNE3281,kurta,XL,Amazon source-local
JNE3284-KR-M,JNE3284-KR-M,JNE3284,kurta,M,Amazon source-local
JNE3284-KR-S,JNE3284-KR-S,JNE3284,kurta,S,Amazon source-local
JNE3284-KR-XL,JNE3284-KR-XL,JNE3284,kurta,XL,Amazon source-local
JNE3284-KR-XXL,JNE3284-KR-XXL,JNE3284,kurta,XXL,Amazon source-local
JNE3288-KR-L,JNE3288-KR-L,JNE3288,kurta,L,Amazon source-local
JNE3288-KR-M,JNE3288-KR-M,JNE3288,kurta,M,Amazon source-local
JNE3288-KR-S,JNE3288-KR-S,JNE3288,kurta,S,Amazon source-local
JNE3288-KR-XL,JNE3288-KR-XL,JNE3288,kurta,XL,Amazon source-local
JNE3288-KR-XS,JNE3288-KR-XS,JNE3288,kurta,XS,Amazon source-local
JNE3288-KR-XXL,JNE3288-KR-XXL,JNE3288,kurta,XXL,Amazon source-local
JNE3288-KR-XXXL,JNE3288-KR-XXXL,JNE3288,kurta,3XL,Amazon source-local
JNE3291-KR-L,JNE3291-KR-L,JNE3291,kurta,L,Amazon source-local
JNE3291-KR-M,JNE3291-KR-M,JNE3291,kurta,M,Amazon source-local
JNE3291-KR-S,JNE3291-KR-S,JNE3291,kurta,S,Amazon source-local
JNE3291-KR-XL,JNE3291-KR-XL,JNE3291,kurta,XL,Amazon source-local
JNE3291-KR-XS,JNE3291-KR-XS,JNE3291,kurta,XS,Amazon source-local
JNE3291-KR-XXL,JNE3291-KR-XXL,JNE3291,kurta,XXL,Amazon source-local
JNE3291-KR-XXXL,JNE3291-KR-XXXL,JNE3291,kurta,3XL,Amazon source-local
JNE3294-KR-L,JNE3294-KR-L,JNE3294,kurta,L,Amazon source-local
JNE3294-KR-M,JNE3294-KR-M,JNE3294,kurta,M,Amazon source-local
JNE3294-KR-S,JNE3294-KR-S,JNE3294,kurta,S,Amazon source-local
JNE3294-KR-XL,JNE3294-KR-XL,JNE3294,kurta,XL,Amazon source-local
JNE3294-KR-XS,JNE3294-KR-XS,JNE3294,kurta,XS,Amazon source-local
JNE3294-KR-XXL,JNE3294-KR-XXL,JNE3294,kurta,XXL,Amazon source-local
JNE3294-KR-XXXL,JNE3294-KR-XXXL,JNE3294,kurta,3XL,Amazon source-local
JNE3296-KR-L,JNE3296-KR-L,JNE3296,kurta,L,Amazon source-local
